segment,timestamp,longitude,latitude,altitude,horizontal accuracy,vertical accuracy,speed,speed accuracy,course,course accuracy
1,2025-10-14T07:06:42.000072Z,-2.214470542230762,51.32009176435127,37.571713818237185,11.30547934059012,5.100759502202243,0.24674098026861757,1.5523367949364573,309.8159170604263,180.0
1,2025-10-14T07:06:43.000064Z,-2.2144610604205988,51.320099289416106,37.18690783157945,11.258148201745838,4.924799662457109,0.19337401191490167,1.5934572552759607,309.8159224377831,180.0
1,2025-10-14T07:06:48.000026Z,-2.2144605854413815,51.320114777499384,36.13997729308903,11.767869108085408,3.793691401228488,0.14165432740417794,1.3996676925750233,-1.0,-1.0
1,2025-10-14T07:06:51.000005Z,-2.2144727902265138,51.320133703836106,36.15701742284,11.723152405227085,3.36460962860295,0.13163759528296393,1.5989940581383064,6.4130017686818555,180.0
1,2025-10-14T07:06:54.999979Z,-2.2144370385276995,51.32012647040216,36.08122822921723,12.681132819944445,3.0436230465263563,0.3781696975532599,1.9277835276770037,6.413055954008174,180.0
1,2025-10-14T07:06:55.999972Z,-2.2144303933066323,51.3201132827489,36.38420028984547,12.697317408947102,3.0,0.062323681236503406,1.466975685571463,6.413067535973209,180.0
1,2025-10-14T07:06:57.999959Z,-2.214411727018011,51.32008742041009,35.77735633868724,12.160038367027227,3.0,0.48233941771349864,2.0508506965902256,121.7698527669355,86.6339776497683
1,2025-10-14T07:06:58.999953Z,-2.2144159734160214,51.320066130611906,36.147169332019985,11.789469028154322,3.0,0.8933117768322781,2.105502991680995,165.99617983748763,167.25428222566347
1,2025-10-14T07:06:59.999947Z,-2.214418169504441,51.32008062513782,36.46693542972207,11.466850916877533,3.0,0.36919618292118334,2.3078425747756053,163.89016665642322,180.0
1,2025-10-14T07:07:00.999941Z,-2.2144467785932953,51.320086963340266,36.36242685839534,11.616294082040316,3.0,0.10110701483709567,1.7968828702077542,163.89014598885743,180.0
1,2025-10-14T07:07:01.999934Z,-2.21446901022223,51.320091217854575,36.311725351028144,11.265991340107599,3.0,0.13707299894905803,1.9770176856318615,163.8901299485618,180.0
1,2025-10-14T07:07:02.999928Z,-2.2144753066813037,51.32011218459778,36.445682687684894,10.874462100039501,3.0,0.005636397785747365,2.1100733774711613,163.8901248130911,180.0
1,2025-10-14T07:07:03.999923Z,-2.214450278517077,51.32010221618358,36.41114043351263,10.74188678816686,3.0,0.6594617103013255,2.241700215316956,163.89014302638603,180.0
1,2025-10-14T07:07:05.999910Z,-2.21446644547923,51.32011396916551,36.57112573739141,11.213586026108173,3.0,0.17316057822064462,1.9237779219429023,163.89013110216564,180.0
1,2025-10-14T07:07:06.999904Z,-2.214472911365995,51.320122210815555,36.60402647871524,11.003083909982507,3.0,0.0742603027412888,1.7308380241266739,163.8901262269647,180.0
1,2025-10-14T07:07:07.999899Z,-2.214441792903245,51.32010243014061,36.26213935390115,10.959776274099731,3.0,0.6390435194673308,1.630502293535256,152.62382360060127,178.78293949889104
1,2025-10-14T07:07:13.999864Z,-2.2144547909555667,51.32011026672694,35.59417852014303,12.425795704392053,3.590981398060094,0.02236719824239455,1.4135065913290863,-1.0,-1.0
1,2025-10-14T07:07:15.999853Z,-2.2144626206596447,51.32011991649902,35.642239649780095,13.736390043340833,3.16265323468885,0.19046884742562784,1.3965651455725152,-1.0,-1.0
1,2025-10-14T07:07:17.999841Z,-2.2144762811108745,51.32012608172142,35.78400625381619,13.418638358149007,3.0,0.1376696471447099,1.3930298402983037,-1.0,-1.0
1,2025-10-14T07:07:19.999831Z,-2.214447382789444,51.320096302990436,35.8011846318841,14.799410787986249,3.0,0.443820098027345,2.379018241514136,139.58677055472592,140.37255504197378
1,2025-10-14T07:07:20.999825Z,-2.2144690425805913,51.32011329473717,37.054055873304605,15.337032093171704,3.0,0.060876935103275125,1.7344499662267576,139.58675284509962,180.0
1,2025-10-14T07:07:21.999820Z,-2.2144842795904855,51.320130970861456,36.59750741440803,15.112390976073963,3.0,0.2631904110262109,1.3899476373579382,-1.0,-1.0
1,2025-10-14T07:07:23.999808Z,-2.214474872610427,51.32012024795801,36.66109533701092,14.636478079900305,3.0,0.18761005060713842,1.419994099295267,-1.0,-1.0
1,2025-10-14T07:07:24.999803Z,-2.2144633191830407,51.32010353500926,36.95855467021465,14.379518397480236,3.0,0.09436890973391887,1.4474035865460138,-1.0,-1.0
1,2025-10-14T07:07:28.999781Z,-2.2144931844922042,51.32012017530971,37.15452797990292,14.793562492780628,3.010322619008568,0.0,0.9655659759288395,-1.0,-1.0
1,2025-10-14T07:07:31.999764Z,-2.2144988208753356,51.3201195609532,35.911064898595214,13.789848354800283,3.026423767539005,0.0,0.9571314357918888,-1.0,-1.0
1,2025-10-14T07:07:32.999759Z,-2.2145132442243,51.320148448667396,35.84679907839745,14.172755765164247,3.1265202885807595,0.29301274192276294,1.3926605735195543,-1.0,-1.0
1,2025-10-14T07:07:33.999754Z,-2.2145318809316983,51.32015535034865,35.923657015897334,14.360828844941514,3.0,0.3209664106729622,1.3705254821401525,-1.0,-1.0
1,2025-10-14T07:07:34.999748Z,-2.2145630300069814,51.32018732699833,36.22037700749934,15.290602131527644,3.0,0.0,1.8915993969181533,324.3142355513258,180.0
1,2025-10-14T07:07:37.999732Z,-2.2146705140805896,51.32022661654952,35.78974159620702,18.384471842455408,3.7257534228879274,1.5953284833558208,1.3402214626164568,300.2783636926169,67.24936613061507
1,2025-10-14T07:07:38.999727Z,-2.214738014727492,51.320273280630346,36.166407098062336,18.809659309444932,3.7410742671648762,2.5965914042208955,1.4370141836645112,308.6322498412216,44.77121126068911
1,2025-10-14T07:07:39.999721Z,-2.214797305136383,51.32032262153504,36.31851485744119,17.567241867352532,3.462969677577906,3.474474585334282,1.521701135531644,314.5353008543471,35.423221589762235
1,2025-10-14T07:07:40.999717Z,-2.2148416508475557,51.32035078788241,36.31666058115661,14.917503458639203,3.0,3.779267006378557,1.7740776843696444,314.43578174760955,38.023705274064234
1,2025-10-14T07:07:41.999711Z,-2.214895063177227,51.32040969049987,36.58009799383581,18.510395143849266,3.0,4.456598186745253,1.9398203004166177,319.65868355541716,35.22181174267263
1,2025-10-14T07:07:42.999705Z,-2.2149649901665756,51.32047610878744,36.44889971707016,15.023320094670565,3.0,5.386524582821959,1.985282319640916,322.7396661045686,29.862218611474802
1,2025-10-14T07:07:43.999700Z,-2.2150235935552645,51.32054892999986,36.54188001900911,14.12020490876877,3.0,6.129888806412249,2.0408272874000275,326.2753640882298,26.973320146397835
1,2025-10-14T07:07:44.999694Z,-2.2151028988429435,51.32061861857879,36.39362600073218,14.378045074910519,3.0,6.849306055673147,1.8214468490074278,326.28486896796306,21.54710080399738
1,2025-10-14T07:07:45.999689Z,-2.2151651773209395,51.320674653491785,36.341381390579045,22.17083340302569,4.258896957148789,7.1219155038104915,1.8077929315685362,326.75042612138856,20.565847614059223
1,2025-10-14T07:07:46.999684Z,-2.215233962610239,51.32075051425896,36.527284680865705,22.577674925345995,4.109484694129998,7.58358164466012,1.8687134997562378,328.97793299461733,19.96644806843078
1,2025-10-14T07:07:47.999678Z,-2.215296829715132,51.32086105344033,36.52909799851477,29.262574035426347,5.323256937630789,8.473184218781228,1.8758221987730495,332.394159977198,17.93796300428293
1,2025-10-14T07:07:48.999673Z,-2.215370538626228,51.32095072342836,36.813258836977184,22.06687672993291,4.116357557069218,8.964588009359467,1.8018578834686063,332.4115886162888,16.277974644694496
1,2025-10-14T07:07:49.999668Z,-2.2154442692733087,51.32106069438545,36.87632755469531,17.615504077672178,3.208480063829401,9.78740207124932,1.7568332939594038,333.0722741378347,14.535478364869581
1,2025-10-14T07:07:50.999662Z,-2.2155080678365726,51.32115181595325,36.696871815249324,13.634345113436392,3.3531757181510082,9.754925135049644,1.426121294670951,334.4053097792257,11.84526250309281
1,2025-10-14T07:07:51.999658Z,-2.2155587696292756,51.321229601310186,36.38653049990535,22.689566344484895,3.4067519318074804,9.552861819900665,1.3360377507112466,335.4076125446606,11.331848761246233
1,2025-10-14T07:07:52.999651Z,-2.215607636924437,51.321312809705226,36.557651890441775,23.10446321970012,3.5072960216617584,9.61625057773396,1.4564774951073378,336.57555624583046,12.269498454285786
1,2025-10-14T07:07:53.999646Z,-2.215661915569637,51.32142030858936,35.786869211122394,24.20253243734428,3.1251939580600654,10.048941845944622,1.5294970363479283,337.85968855230226,12.329136339840725
1,2025-10-14T07:07:54.999640Z,-2.215708937767088,51.321520134999126,35.77986850589514,25.451253169994978,3.9246543494427955,10.352793477887442,1.5261502884999865,339.2562071090122,11.944732717103344
1,2025-10-14T07:07:55.999636Z,-2.2157715846711756,51.32161598530257,35.705199640244246,25.46561103476736,3.0,10.560845783406874,1.5675106402716534,338.6049938513215,12.02676355580376
1,2025-10-14T07:07:56.999630Z,-2.2158125392444226,51.32171031162479,35.60719030443579,26.880918069585995,3.0,10.601815852913006,1.6654073744220337,340.5253103952214,12.728531181019283
1,2025-10-14T07:07:57.999624Z,-2.215858264883035,51.32180696814413,35.56799160130322,9.627526811520404,3.0,10.71680423448793,1.7830498940906674,341.69171769117645,13.480913467648863
1,2025-10-14T07:07:58.999619Z,-2.215902724515139,51.32190722444363,35.277406700886786,19.473658970185365,3.293916870409918,10.914815321419983,1.8901163770746894,342.64609251402635,14.03124591025962
1,2025-10-14T07:07:59.999615Z,-2.2159421921734084,51.322003597680734,35.80694591533393,18.906142918790295,3.0,10.9467728982224,1.891455572118121,343.64011431579763,13.993321382603188
1,2025-10-14T07:08:00.999608Z,-2.216003624137244,51.322097241482304,35.49418267607689,16.42365579832437,3.0,11.056383347834581,1.9315185414522897,342.3451412935569,14.155294187704612
1,2025-10-14T07:08:04.999588Z,-2.2161179352653666,51.322466695754045,35.67806711234152,19.179524455832322,3.0,10.63395626332654,2.369086383436745,346.6525778909234,18.048166030793272
1,2025-10-14T07:08:05.999582Z,-2.2161179285846395,51.32270277183681,35.61185386124998,21.248242115919364,3.775269384030044,12.910213019374913,1.6001245590062239,351.8130174228605,10.042779108725119
1,2025-10-14T07:08:06.999577Z,-2.2161436165273476,51.32282328948179,35.73231047671288,18.304850242675272,3.62022355223354,13.09587613309022,1.5935143862979277,352.1831262192884,9.859386385688655
1,2025-10-14T07:08:07.999571Z,-2.2161669109897346,51.32293740779963,36.06104435771704,15.212804509896502,3.0,13.21508691819744,1.672200384895805,352.82564030817736,10.251767897521582
1,2025-10-14T07:08:08.999566Z,-2.2161952936569653,51.323033870170576,36.46718409657478,29.148498559605063,5.459093590302809,12.719323574422997,1.7466614051986067,352.9814699533056,11.12358215583039
1,2025-10-14T07:08:09.999561Z,-2.216203149098942,51.32315348261347,36.7958353953436,21.716601208279386,3.6142616808267927,12.954865814961892,1.8839539111953603,355.117928895836,11.780881766927626
1,2025-10-14T07:08:10.999556Z,-2.2162028092302,51.32326086988026,37.1273098718375,14.821405214541569,3.0,12.979428569552868,1.77652478323528,357.0990090747786,11.087343877831326
1,2025-10-14T07:08:11.999550Z,-2.2162017256840985,51.32337827563956,37.268088448792696,8.658494738232235,3.0,13.059976955812672,1.672532906342059,358.2720597574167,10.376043233169408
1,2025-10-14T07:08:12.999545Z,-2.216206649449624,51.323514292295584,37.79431402031332,6.241847015947789,3.0,13.567915362723722,1.7240000807406526,359.4447380366129,10.292074011998682
1,2025-10-14T07:08:13.999539Z,-2.2162145589062896,51.323651798859295,37.79916663747281,6.01972623317131,3.0,13.91278869465424,1.6176397296836262,359.69436230807923,9.420842389302582
1,2025-10-14T07:08:14.999534Z,-2.21621190427084,51.32379284977477,38.08129852730781,6.143191797789926,3.0,14.247331515386993,1.6873664075355153,0.6720211256652605,9.595788884231313
1,2025-10-14T07:08:15.999528Z,-2.2162044541775607,51.32393769487516,38.53442995250225,6.243279960672432,3.0,14.566625451287862,1.7250160525234886,1.717182222343112,9.59227555369556
1,2025-10-14T07:08:16.999524Z,-2.2161939371727186,51.32407626855881,38.6418028799817,5.847726022729669,3.0,14.690802442427001,1.534215158975909,2.738604637424313,8.461137702260297
1,2025-10-14T07:08:17.999518Z,-2.2161702277962716,51.324214392090724,38.77192480675876,5.8880232738407745,3.0,14.873242650840753,1.5424358810269816,4.15699157109079,8.402936068861043
1,2025-10-14T07:08:18.999513Z,-2.2161382197275903,51.324367355952496,39.03457869682461,5.613761489234775,3.0,15.36626171953948,1.5443227766175531,5.254093672526778,8.142949770990025
1,2025-10-14T07:08:19.999508Z,-2.2160791057776175,51.32451941123921,38.820378832519054,5.425445004400846,3.0,15.835279365175987,1.4405551568826926,7.835306086468041,7.371234674794865
1,2025-10-14T07:08:20.999502Z,-2.2160413454845775,51.32466416883347,38.92833857610822,5.59932905750264,3.0,15.76881594883175,1.5378667110566424,8.41205840035597,7.902349956895787
1,2025-10-14T07:08:21.999497Z,-2.215987161747727,51.32479991547598,38.98640631046146,5.963245317644179,3.0,15.746485404702243,1.5860471103662106,10.333717976656402,8.161469465207254
1,2025-10-14T07:08:22.999491Z,-2.215922939780659,51.32495788724347,38.925164736807346,6.011630058400822,3.0,16.12472949964684,1.631679653076137,11.872161626849737,8.199366165404577
1,2025-10-14T07:08:23.999486Z,-2.2158444028157485,51.32508413532868,39.43815359193832,6.103350558078876,3.0,15.974691661461849,1.6318046357246339,14.251702647400156,8.275912749821572
1,2025-10-14T07:08:24.999480Z,-2.215769635275248,51.325222771123585,39.10821793973446,6.761977485554808,3.0,16.09565614904387,1.7868590543977394,15.848176741664012,8.99539072711922
1,2025-10-14T07:08:25.999476Z,-2.2156980118414857,51.32536697633811,39.22664082609117,7.630024700426202,3.0,16.286533162989436,1.861408986355536,16.63587201021326,9.260764696684323
1,2025-10-14T07:08:26.999470Z,-2.2156286600128228,51.32551942385924,39.07200699392706,8.933367813895057,3.0,16.67637692779157,1.8834411505493502,16.794327081195558,9.151346541485132
1,2025-10-14T07:08:27.999465Z,-2.2155112041606664,51.32566238673302,39.360462504439056,8.950603003949178,3.0,16.85734154353044,1.8464819051182253,19.823944686983502,8.8751711572872
1,2025-10-14T07:08:28.999459Z,-2.2154099944777355,51.32579924409344,38.79757598415017,9.52273658110519,3.0,16.787413363526788,1.8627348144834561,21.18637631320596,8.989577953521904
1,2025-10-14T07:08:29.999454Z,-2.2152647968414,51.325932872795384,38.864127811044455,10.12712879526876,3.0,16.988846654444295,1.9391952712065268,24.288894244856273,9.248687602056435
1,2025-10-14T07:08:30.999449Z,-2.2151630852095763,51.326084620004025,39.43874141108245,10.238449656619014,3.0,17.27281805511075,1.8136628054143293,24.01017790965329,8.506798825029023
1,2025-10-14T07:08:31.999443Z,-2.2150547172749513,51.326213881022234,38.87408215366304,10.210680035161344,3.0,17.300359096678772,1.710426260917673,24.437731723874375,8.010715945329675
1,2025-10-14T07:08:32.999822Z,-2.2149251763069646,51.32634891191555,39.18146847002208,9.947470023881742,3.0,17.25260858001633,1.8151669112007962,26.054568225846143,8.52496587962582
1,2025-10-14T07:08:33.999825Z,-2.2147552499534116,51.32649315511154,39.16607846599072,8.481312724049697,3.0,17.54472096763728,1.8280852905116205,29.515846988413536,8.442843457981617
1,2025-10-14T07:08:34.999826Z,-2.214581642391118,51.32665439774184,39.660843688994646,6.8999707453108785,3.0,18.135955445062702,1.4218673997889606,31.638867250105573,7.258787619983329
1,2025-10-14T07:08:35.999823Z,-2.2144157618302764,51.32679322542436,39.599873596802354,6.1788694603448615,3.0,18.500688252037204,1.3956561457348118,33.744356003898204,7.258974425046056
1,2025-10-14T07:08:36.999820Z,-2.214262719919,51.32693183806736,39.87496516481042,6.343766850860949,3.0,18.589913173093226,1.61371947474432,34.531234894035414,7.258954485660852
1,2025-10-14T07:08:37.999821Z,-2.2141028094850927,51.32707553746233,40.12615503463894,6.44785325855273,3.0,18.704465231294773,1.6939573736191764,34.83677551189109,7.337876109600127
1,2025-10-14T07:08:38.999818Z,-2.2139408251001327,51.32720910503373,40.302277436479926,7.042395773305121,3.0,18.571067490554764,1.7824319611587072,35.709526854539014,7.776919211989238
1,2025-10-14T07:08:39.999818Z,-2.2137876844378215,51.3273401646351,40.575619438663125,8.172876009833264,3.0,18.535770129632724,1.8910449376972687,35.93987252151271,8.266589776636735
1,2025-10-14T07:08:40.999818Z,-2.213622814061109,51.327478309099725,40.67163766827434,9.670689566949507,3.0,18.69435189496871,2.0891021114759947,36.13299407871137,9.054935635872447
1,2025-10-14T07:08:41.999821Z,-2.2134649731964773,51.32760315851983,41.15570312552154,11.131837959325278,3.0,18.502517871152243,2.205628090193214,36.569641840270855,9.659008173430522
1,2025-10-14T07:08:42.999822Z,-2.2133047849638,51.32772697954777,41.21543371491134,13.278250964231287,3.0,18.37283663060595,3.395851317685058,37.01740376457612,14.976347289709514
1,2025-10-14T07:08:43.999824Z,-2.213149198280884,51.327861009715946,41.90933527704328,16.56058253545746,3.0,18.317650975152613,4.057289119595434,36.51348614825768,17.943359804754188
1,2025-10-14T07:08:44.999827Z,-2.2129924348271532,51.327994971574284,41.54457708634436,19.24124751691616,3.0,18.258315301427842,4.456526861416869,36.03276207427224,19.777283651989702
1,2025-10-14T07:08:45.999825Z,-2.2128306384938536,51.32811780219041,41.15481495857239,23.87075475518107,3.0,18.00175865320367,4.513031542408827,36.65920163707375,20.308824355246433
1,2025-10-14T07:08:46.999822Z,-2.2126739933790756,51.32825845603094,40.95104900095612,27.723577871604025,3.0,18.20952256776315,4.3883272156375455,36.2138298562353,19.521089802954076
1,2025-10-14T07:09:20.999663Z,-2.2082347028547265,51.3335669716652,34.822788558900356,20.714475799313323,3.0,22.81123184534187,4.140063423589914,12.836509694811623,14.706003168226644
1,2025-10-14T07:09:21.999658Z,-2.208189502484614,51.333788277802796,35.59685525484383,20.717083476757733,3.0,22.835765436858104,4.251335726689896,12.73844249625802,15.084278707463744
1,2025-10-14T07:09:22.999653Z,-2.2081410068252905,51.33400690594681,35.97717717755586,20.791631837147257,3.0,22.835827606855773,4.3744709041248795,12.745111735833277,15.520778495220107
1,2025-10-14T07:09:23.999648Z,-2.208091283839135,51.33422415684732,36.25333237275481,20.925866238064575,3.0,22.974950289303802,4.464721925863901,12.31342878819185,15.745136892301204
